amt,city_pop,hora,dia_semana,idade,dist_cliente_comerciante,category_food_dining,category_gas_transport,category_grocery_net,category_grocery_pos,category_health_fitness,category_home,category_kids_pets,category_misc_net,category_misc_pos,category_personal_care,category_shopping_net,category_shopping_pos,category_travel,gender_M,periodo_dia_manha,periodo_dia_noite,periodo_dia_tarde,real,proba_fraude_rf,previsto_rf
44.06,116155,4,6,37,0.8350374409192649,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0.05653909558263396,0
111.57,888,7,0,32,0.49956963608690397,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.008429750327831232,0
18.38,341,19,0,88,1.0611679496177828,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0,0.10434145458106449,0
197.32,378909,0,1,43,0.6692584389792929,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0673994745069073,0
147.2,214703,21,1,26,0.8474243678494268,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0,0.015725493184072355,0
24.08,163415,23,1,15,0.727574462251803,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0,0.24249752371860553,0
113.64,3402,4,1,92,0.8288023535928237,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0,0.02254829110952669,0
59.35,84106,13,0,49,0.9309558953468141,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0,0.01957830487890619,0
61.87,8007,10,1,80,0.8979813863310327,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.016237365893279055,0
9.21,4895,16,5,61,0.9783094656405923,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,0.052115214044318105,0
146.41,28278,15,3,43,0.576307546299721,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0,0.017252929681280407,0
11.61,105549,20,5,46,0.5389745783337169,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.05933677964118159,0
73.14,105549,1,6,46,0.44020404245531,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.11863551178243462,0
4.09,2566,0,4,62,0.5223884672789001,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.10975325840599562,0
3.9,2135,13,6,16,0.9765002338822045,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.03291279133235985,0
67.58,18182,0,0,45,0.7663851115985987,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0718108820065267,0
24.11,31515,5,1,48,0.6866347342000698,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0,0.04189299301053288,0
8.19,139650,10,6,63,0.5808424691850625,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,0,0.027802206676697114,0
32.45,177,0,5,46,0.31477111590805174,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0,0.07948262803047516,0
60.56,6951,9,0,35,0.2878668286291401,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.01707515451337113,0
143.78,2971,20,0,72,0.6273528590394669,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0,0.026972250765210943,0
90.8,760,10,1,35,0.6353333651949936,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.005006320449386976,0
70.17,741,20,4,34,0.6527662705088239,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.04713481200072711,0
782.12,530,22,4,31,0.7896155715897494,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,0.930678563302312,1
9.83,888,12,0,32,0.99044533259943,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,0.05245483873780413,0
176.74,18128,23,4,29,0.7956523336187747,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0.3128649833157949,0
26.86,237282,13,5,71,0.9377253801833522,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,0,0.013655445958150192,0
72.06,19090,3,1,91,0.7912300999178338,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.07987958711573719,0
1.9,38912,6,5,58,0.7215688874397237,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0.043952513551223954,0
37.08,7987,23,5,56,0.7952089508003558,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0,0.2011782288644253,0
1.66,20478,20,5,23,0.9749134613395245,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,0,0.04292560702766869,0
67.69,31394,8,0,24,0.9112587313189506,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.01006825542718805,0
218.97,85,18,6,35,0.8603497704038727,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,0.0826131053681156,0
77.87,123,21,3,47,1.1430151776004496,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0,0.03577588998254098,0
20.35,3255,22,2,42,0.3028168413084023,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,0.22845326900033314,0
105.85,493806,5,1,40,0.5165148902026003,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.037335533994415776,0
105.9,99,1,0,34,0.9551594618669705,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.058866441272479836,0
22.89,17867,20,0,22,0.7562249111454861,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.0921641768058627,0
8.88,13983,21,4,40,0.494405356463698,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,0.16694890496412323,0
43.3,27020,2,3,34,0.8053923023129812,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.07405641343195794,0
3.58,973849,14,1,23,0.5732948942080361,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.01446859668867177,0
56.19,31394,23,6,23,0.31030234571624343,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0,0.1798660775593131,0
33.32,302,13,4,30,0.5666999888344779,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,0.014777979938764924,0
47.91,1745,12,3,46,0.7727923523599305,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,0.02161676709767445,0
14.51,976,14,1,21,0.7752035308852923,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0,0.015105942558808844,0
105.56,341,1,6,41,1.3540465876069399,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.037864911378315116,0
5.5,2317,19,4,56,0.6936034886799494,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0,0.06613928994060157,0
12.05,7297,15,0,30,0.6809261807016985,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0,0.03018497216363583,0
6.93,1126,11,0,65,0.7228622991759868,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,0,0.013326342483467602,0
59.54,2644,11,1,36,0.9459467568531515,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.008735695400743489,0
37.68,1565,20,5,52,0.5396703155167988,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0,0.021828174128917868,0
483.38,1595797,18,0,44,1.299346246221153,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,0,0.26783803193274447,0
86.15,1970,8,1,34,0.8699077313014237,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.008902726602071245,0
30.68,1132,13,6,59,0.4678975201473136,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0,0.009670906553514496,0
3.13,635,15,6,46,1.0107945146685313,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.032221252230333404,0
130.64,24536,15,0,36,0.5302359355796288,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.029304506362693095,0
41.02,1595797,17,6,25,0.639426925038356,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0,0.009162019162645106,0
14.25,1312,23,1,65,1.2826599681108,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0,0.2746237126243851,0
85.17,450,15,0,74,1.1706666062910507,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0,0.012851037213759608,0
28.82,34882,14,6,49,1.0280944667539043,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0.036068673293690914,0
118.16,1263321,5,6,77,0.5048286574452693,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.039550924095220215,0
9.1,608,17,2,27,0.9342001948758077,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.01961210324739875,0
8.25,1263321,7,5,68,1.103331462334872,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,0,0.022606665840496105,0
28.71,397,23,4,89,1.1818793725334293,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,0,0.28234215386538314,0
1.42,1892,5,2,64,0.11422508055589174,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0,0.03968240288897692,0
60.27,3684,13,1,38,0.1214023744907785,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0.01597943042158699,0
2.78,6006,20,1,35,0.36001511712704154,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0,0.04187010206585509,0
33.05,10076,17,2,42,0.9101396545789102,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.02402046052322381,0
67.73,5657,7,5,33,0.5765025342528811,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0.016582648854352455,0
1.24,1810,21,4,45,1.0551320680583087,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0.11820601189768816,0
68.44,176,8,2,56,0.42458807415776134,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0.007635325392544839,0
101.58,100,3,2,46,1.2245248957228292,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.04219034247097288,0
75.81,1480,14,6,46,0.9203676038301176,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0,0.007541777849207419,0
63.33,923,14,2,56,0.9549124345299906,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0,0.007539207485563858,0
17.03,103927,23,4,58,0.45784709527308237,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,0.17801128773246747,0
1.44,1583,16,6,20,0.5962456561736994,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0,0.0197672745325107,0
27.36,1324,14,1,94,0.7298875758313798,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.02516976325051604,0
36.96,2872,19,3,32,0.8855993984550773,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0,0.05174910992156319,0
68.89,1512,11,6,17,0.708256430292022,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0.017173228753507744,0
1198.32,1897,2,2,67,1.1357507286548396,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0,0.2687941496684985,0
2.91,888,20,6,32,0.6535105762480041,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,0.058805101876599306,0
3.12,24645,21,5,54,1.1489234889273576,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,0.09294161940141958,0
103.68,16183,12,1,43,0.3000948141537893,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.030817567777508062,0
75.65,631,9,0,47,1.1808717100396602,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,0,0.002813346940268071,0
66.43,6120,23,2,44,1.1194164348556785,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.3852256906432531,0
59.84,632,17,0,31,1.026742545382245,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.00956783022808682,0
1.0,69793,11,4,66,0.8775849506150398,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,0,0.02071169198795049,0
6.98,1241364,0,5,61,1.1377058607355386,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.2967958966730123,0
121.97,5507,12,2,46,0.2931577533905544,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,0,0.012504333156806064,0
3.29,540,16,0,37,0.7269442315260464,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0,0.03350458821318184,0
58.18,139,5,1,66,0.9137160716776257,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.025032098721571496,0
49.64,1146,7,4,91,0.691258060146135,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.024567665362794453,0
52.08,2304,22,1,65,0.6520993280359917,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,0,0.35637636283029733,0
24.41,4090,3,0,43,1.2815980453219324,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0.09757265652732122,0
8.72,7297,19,3,30,0.9574837586309312,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.12512239407908998,0
103.91,509,0,0,40,0.7647893202627758,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.054784017442813554,0
38.88,753116,12,6,49,0.8560025281066611,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0,0.019685622745727938,0
60.34,2121,22,1,47,0.6392328269988888,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.28908062305535726,0
14.9,841711,20,1,57,0.4686171131745006,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0,0.05767097420503549,0
101.95,3032,21,2,55,0.9758155031818223,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0,0.0281831266616156,0
60.01,725,21,0,47,1.1422472400842199,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0,0.06184198134867452,0
71.95,477,12,0,32,0.7765975550392901,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.013268496803596442,0
3.78,912,0,0,52,0.807911762353408,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0,0.06726993112149475,0
4.38,11256,13,4,48,0.5528457510779965,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,0.11815130637026584,0
134.6,67082,12,6,50,1.226564644685303,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.017107773870442662,0
36.43,23727,16,2,38,0.1698577131189402,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,0.015094067152217049,0
42.46,9034,12,5,51,1.318008936000819,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,0,0.01631233577445593,0
202.52,1686,22,5,34,0.7899394368007016,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,0.3892203340957705,0
43.94,165,3,0,74,0.9720431511291054,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.08356073146120731,0
117.69,123,0,5,47,0.9101120148256411,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.05541535517668437,0
65.61,16183,3,0,43,1.172645438751633,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0893183739515027,0
26.62,116001,17,1,27,0.9494756320754119,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.008742260924584641,0
61.92,2223,17,1,34,1.2412396610344814,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.016069991177093877,0
58.87,571,4,0,53,0.9465332108669005,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.04013458511892403,0
4.13,341,18,6,88,0.8052476103919853,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,0.0840570287537565,0
126.24,1202,0,0,87,0.8936870472665356,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.06086622828060929,0
6.96,4575,21,3,28,0.8839855218373235,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0,0.04050682629041334,0
7.42,116001,18,1,27,0.7194133695873299,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0,0.04656149461572876,0
70.52,1383,12,0,21,0.7496644634888397,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,0.012617905185635114,0
9.04,176,18,2,56,1.034324819604555,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0,0.0416562649239198,0
274.86,118,13,0,63,0.6894560670209526,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0,0.18011828666766194,0
141.07,2644,22,6,36,0.2230578363384628,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.5664027131418938,1
127.33,725,16,5,47,0.18496942059162014,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0,0.022607749840255452,0
35.46,1453,3,4,46,0.8587333357061497,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0,0.1223195509448531,0
142.91,1700,21,5,18,0.921605491010119,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.05892513664382811,0
11.54,275,16,1,55,0.7816106573403427,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0,0.02024176590765153,0
21.77,46563,16,3,50,1.0025741604459977,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.09244195272671221,0
88.91,31394,19,0,23,0.8470467891923195,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,0.015296511815567182,0
13.14,1089,16,2,48,0.7527808121106712,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0,0.025081281544221453,0
38.37,77,5,6,30,0.42569676893887803,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0496867586954896,0
66.73,1847,8,0,31,0.44693875643202197,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.015552523125133772,0
29.14,1536,1,4,39,1.1996503306088822,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0,0.13083423901008606,0
128.01,2870,20,3,21,0.8716507657726228,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.05682168198000858,0
69.23,84106,19,0,49,0.9663542751123929,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.022989493812807602,0
61.82,1925,11,4,54,0.9897496977241269,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.050700836653899725,0
29.88,190,17,6,50,0.48978930775793544,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.017843495576043863,0
249.3,186140,12,2,37,0.4462847104405506,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.1440815909905117,0
2.92,1512,15,2,17,0.946823213976615,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.01678986190280068,0
64.24,381459,16,0,46,0.7498866917995005,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,0.010118352389522682,0
158.88,3104,11,1,39,0.7136040723685666,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,0.012020345406118075,0
22.91,1666,13,6,52,0.3715631321121678,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0,0.03890532391054463,0
36.08,4677,5,2,65,0.6840122472448968,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.04029080766083988,0
6.99,1131,7,6,61,0.887393663764286,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0,0.029326806479497324,0
82.45,276002,3,4,41,0.9749918206390199,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.06624021930391671,0
23.09,22930,12,4,48,1.1773028127686578,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0,0.020759321534384825,0
101.31,276,11,0,91,1.0100768309613837,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.007113874895301703,0
68.98,2457,16,6,39,0.9344079253008405,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.018177043821532218,0
4.64,4074,22,2,44,0.360347956841715,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,0.11948966478391922,0
51.07,5161,14,5,27,1.057345751369902,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.013758837546288722,0
158.76,172817,18,1,37,0.3727897358096071,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.029079857886605484,0
81.92,4664,15,2,55,0.10665784195265732,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0,0.010848123990512952,0
100.47,2836,11,4,35,0.7202294670450496,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0.028180362249352376,0
97.4,1946,9,4,30,0.9731758885833522,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0.032921063790011286,0
27.77,5512,17,1,40,0.4722683645386318,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0,0.009075190036018836,0
1.84,1263321,6,3,67,0.3365524713235649,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0.05814722530385316,0
201.98,1312922,10,4,38,0.9857263400543832,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.01906113776130733,0
21.75,140,14,0,78,1.1034358671608515,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,0.05281178540679502,0
7.64,9993,6,5,58,0.816721470633653,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0,0.04293799188602903,0
31.19,2383912,19,1,61,1.170084992564641,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0.037350753498578804,0
9.8,1970,19,0,35,0.8668142047024943,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0,0.11767434129666635,0
2.95,37,4,3,62,0.291244685342063,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0.03999870831425822,0
128.07,776,10,1,70,1.0147473237338345,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0.0044194304300791565,0
1692.1,1368,19,5,49,0.6521815182270997,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0,0.2999367892164761,0
16.79,21134,23,6,36,0.931900552630484,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0,0.6345248266953349,1
32.3,1312922,14,6,38,1.1495616126872026,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.014831517154404086,0
19.17,2470,14,1,52,0.7907171544800274,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0,0.01125140070102017,0
5.42,888,12,0,32,1.0062873802975014,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.02113047430837032,0
19.83,46,23,4,33,0.8604559375877459,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.349241004405467,0
57.45,516,11,0,54,1.045297626543279,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.008704944521983709,0
9.57,307,1,2,90,0.5964954174719241,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0.10028139306740043,0
66.51,1645,15,5,44,1.0935381275008265,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,0,0.0181260314911341,0
48.17,489,18,6,64,0.5041586012556006,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0.07694327687253663,0
57.27,1089,14,1,49,0.3395327474191506,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0,0.01039944623911993,0
519.23,4726,22,0,43,0.911605199415843,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0,0.48166238817353435,0
423.59,1446,16,3,42,0.7574459541940967,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,0,0.04130203113309759,0
97.94,2223,3,1,34,0.8370332073938268,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0,0.09666656922447735,0
2.64,206,3,6,52,0.733826165144039,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0,0.12620477283166243,0
24.07,214518,5,1,60,0.6709389279688576,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.05031403440675625,0
31.61,1019,12,4,41,1.293630993408081,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0,0.022397460744981952,0
132.94,277,3,5,48,1.010890629402116,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0,0.05448709540394251,0
79.52,6629,1,2,58,0.21653034772983148,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.08419342864136531,0
1.44,11256,10,1,47,0.32755569073365093,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0,0.04056063378939186,0
6.45,128,21,4,54,0.5470011583068152,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0,0.05244565239343744,0
66.03,899,19,0,53,0.24201461283360431,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0,0.02407509907028228,0
9.17,6713,3,2,74,1.0176806433184278,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0.30361273157218915,0
41.91,1263321,3,4,67,0.3847920391393265,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0,0.039523613968386995,0
74.64,320,20,5,59,0.7670975697745419,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.04992755608325187,0
93.81,565,7,6,42,0.7492239589768801,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0.007021755938426843,0
73.76,8269,4,1,43,0.47976228932463344,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.052753658172182735,0
6.7,725,12,4,47,0.8251224298005594,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.025710171224567042,0
4.78,263,17,1,64,0.7554822833726832,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.02595755594950363,0
91.29,888,5,5,32,0.5989193939654974,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.02822539519862917,0
44.09,1019,19,1,41,0.6970088609551616,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,0.0395698290537401,0
20.84,1190,21,1,72,0.42616891992377587,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,0.05588618799877606,0
100.34,798,1,5,94,1.2614771994265341,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0,0.025567074847164657,0
8.91,74,3,2,76,0.853517056626864,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0,0.09023661146973194,0
57.71,1186,9,0,33,0.892583420237007,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.008542461307564956,0
63.33,1446,19,4,42,0.6671032575621326,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.04418449919230666,0
33.11,525713,18,1,28,0.8192184956316468,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.024140020589550646,0
8.99,172817,20,5,38,1.28174846106793,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,0,0.07573254364965103,0
498.54,1645,18,6,44,0.8829207971148954,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0,0.1101063739340413,0
